image_path,frame_id,xte,steering,throttle
690_cam-image_array_.jpg,690,-1.4035938,0.0,0.184795983764153
691_cam-image_array_.jpg,691,-1.3749189,0.0,0.1867613757744070
692_cam-image_array_.jpg,692,-1.4154917,0.0,0.184795983764153
693_cam-image_array_.jpg,693,-1.1109073,0.0,0.1867613757744070
694_cam-image_array_.jpg,694,-0.85496825,0.0,0.184795983764153
695_cam-image_array_.jpg,695,-0.6987857,0.0,0.1867613757744070
696_cam-image_array_.jpg,696,-0.6632428,0.0,0.1867613757744070
697_cam-image_array_.jpg,697,-0.47955525,0.0256355479598376,0.1867613757744070
698_cam-image_array_.jpg,698,-0.2672714,0.0256355479598376,0.1867613757744070
699_cam-image_array_.jpg,699,0.4413193,0.5982848597674490,0.184795983764153
700_cam-image_array_.jpg,700,1.0577344,0.6153752250740070,0.1867613757744070
701_cam-image_array_.jpg,701,1.0464064,1.0,0.1867613757744070
702_cam-image_array_.jpg,702,0.91942334,1.0,0.184795983764153
703_cam-image_array_.jpg,703,1.1810739,1.0,0.1867613757744070
704_cam-image_array_.jpg,704,1.3760362,1.0,0.184795983764153
705_cam-image_array_.jpg,705,1.6858768,1.0,0.1867613757744070
706_cam-image_array_.jpg,706,1.5001001,1.0,0.184795983764153
707_cam-image_array_.jpg,707,1.4993162,1.0,0.1867613757744070
708_cam-image_array_.jpg,708,1.4681771,1.0,0.184795983764153
709_cam-image_array_.jpg,709,1.3694897,1.0,0.1867613757744070
710_cam-image_array_.jpg,710,1.0958147,1.0,0.184795983764153
711_cam-image_array_.jpg,711,1.1528916,1.0,0.184795983764153
712_cam-image_array_.jpg,712,0.9590522,0.0,0.184795983764153
713_cam-image_array_.jpg,713,1.0222384,0.0,0.184795983764153
714_cam-image_array_.jpg,714,0.8794259,0.0,0.1867613757744070
715_cam-image_array_.jpg,715,0.9059148,0.042725913266396,0.184795983764153
716_cam-image_array_.jpg,716,0.94740105,0.0683614612262337,0.1867613757744070
717_cam-image_array_.jpg,717,0.81896776,0.0683614612262337,0.184795983764153
718_cam-image_array_.jpg,718,1.002911,0.042725913266396,0.1867613757744070
719_cam-image_array_.jpg,719,0.85764444,0.0170903653065584,0.1867613757744070
720_cam-image_array_.jpg,720,0.69548744,0.0170903653065584,0.184795983764153
721_cam-image_array_.jpg,721,0.45463306,0.0683614612262337,0.1867613757744070
722_cam-image_array_.jpg,722,0.2523119,0.0769066438795129,0.1867613757744070
723_cam-image_array_.jpg,723,0.22199501,0.3760795922727130,0.1867613757744070
724_cam-image_array_.jpg,724,0.1382014,0.4358958708456680,0.184795983764153
725_cam-image_array_.jpg,725,0.07307689,0.2051149021881770,0.184795983764153
726_cam-image_array_.jpg,726,0.08696456,0.0,0.1867613757744070
727_cam-image_array_.jpg,727,0.20411415,0.0,0.184795983764153
728_cam-image_array_.jpg,728,0.055210188,0.0,0.184795983764153
729_cam-image_array_.jpg,729,-0.028330103,0.0,0.184795983764153
730_cam-image_array_.jpg,730,0.3715062,0.0,0.1867613757744070
731_cam-image_array_.jpg,731,0.91991305,0.0,0.184795983764153
732_cam-image_array_.jpg,732,0.705127,0.0,0.184795983764153
733_cam-image_array_.jpg,733,0.44879735,0.0,0.184795983764153
734_cam-image_array_.jpg,734,0.33827162,0.0,0.184795983764153
735_cam-image_array_.jpg,735,0.35492885,0.0,0.184795983764153
736_cam-image_array_.jpg,736,0.06556298,0.0,0.184795983764153
737_cam-image_array_.jpg,737,-0.0068609864,0.0,0.1867613757744070
738_cam-image_array_.jpg,738,0.09261532,0.0,0.1867613757744070
739_cam-image_array_.jpg,739,-0.03408622,0.0,0.1867613757744070
740_cam-image_array_.jpg,740,0.017936856,0.0,0.1867613757744070
741_cam-image_array_.jpg,741,-0.00012637675,0.0,0.1867613757744070
742_cam-image_array_.jpg,742,0.058699474,0.0,0.184795983764153
743_cam-image_array_.jpg,743,-0.021663621,0.0,0.1788998077333900
744_cam-image_array_.jpg,744,-0.07168999,0.0170903653065584,0.1730036317026280
745_cam-image_array_.jpg,745,0.0004003644,0.0854518265327921,0.1690658284249400
746_cam-image_array_.jpg,746,-0.02467437,0.3846247749259930,0.1690658284249400
747_cam-image_array_.jpg,747,0.02049835,0.4444410534989470,0.1651350444044310
748_cam-image_array_.jpg,748,0.011490375,0.4444410534989470,0.1671004364146860
749_cam-image_array_.jpg,749,0.051148742,0.2392956328012940,0.1651350444044310
750_cam-image_array_.jpg,750,0.099981174,0.0,0.1671004364146860
751_cam-image_array_.jpg,751,0.18144591,0.0,0.1651350444044310
752_cam-image_array_.jpg,752,0.31099808,0.0,0.1651350444044310
753_cam-image_array_.jpg,753,0.77371365,0.0,0.1651350444044310
754_cam-image_array_.jpg,754,0.81846595,0.0085451826532792,0.1651350444044310
755_cam-image_array_.jpg,755,0.24241443,0.0512710959196752,0.1651350444044310
756_cam-image_array_.jpg,756,0.18696772,0.0598162785729545,0.1651350444044310
757_cam-image_array_.jpg,757,0.12283151,0.0683614612262337,0.1651350444044310
758_cam-image_array_.jpg,758,-0.00068800896,0.3675038911099580,0.1671004364146860
